date,tickets
1769-05-10,668
1769-05-11,872
1769-05-12,462
1769-05-13,1384
1769-05-15,1286
1769-05-16,328
1769-05-17,1146
1769-05-18,1110
1769-05-19,354
1769-05-20,1464
1769-05-21,1518
1769-05-22,500
1769-05-23,224
1769-05-24,790
1769-05-26,238
1769-05-27,1312
1769-05-28,912
1769-05-29,1144
1769-05-30,418
1769-05-31,1528
1769-06-01,1630
1769-06-02,286
1769-06-03,1620
1769-06-04,546
1769-06-05,1148
1769-06-06,238
1769-06-07,874
1769-06-08,336
1769-06-09,292
1769-06-10,1354
1769-06-11,562
1769-06-12,1096
1769-06-14,1512
1769-06-15,958
1769-06-16,380
1769-06-17,1564
1769-06-18,1758
1769-06-19,1190
1769-06-21,956
1769-06-22,842
1769-06-23,166
1769-06-24,1646
1769-06-25,1250
1769-06-26,890
1769-06-28,978
1769-06-29,1380
1769-06-30,390
1769-07-01,972
1769-07-02,529
1769-07-03,1802
1769-07-05,822
1769-07-06,272
1769-07-07,474
1769-07-08,1154
1769-07-09,792
1769-07-10,1066
1769-07-12,820
1769-07-13,286
1769-07-14,264
1769-07-15,466
1769-07-16,580
1769-07-17,1426
1769-07-19,1144
1769-07-20,238
1769-07-21,2088
1769-07-22,1764
1769-07-23,1224
1769-07-24,870
1769-07-25,570
1769-07-26,1060
1769-07-27,244
1769-07-28,510
1769-07-29,1030
1769-07-30,548
1769-07-31,1662
1769-08-02,1164
1769-08-03,352
1769-08-04,258
1769-08-05,1050
1769-08-06,870
1769-08-07,852
1769-08-09,1512
1769-08-10,1128
1769-08-11,306
1769-08-12,1676
1769-08-14,684
1769-08-16,1786
1769-08-17,604
1769-08-18,400
1769-08-19,1714
1769-08-20,858
1769-08-21,1660
1769-08-23,1746
1769-08-24,1640
1769-08-25,618
1769-08-26,1656
1769-08-27,1330
1769-08-28,828
1769-08-30,1814
1769-08-31,314
1769-09-01,870
1769-09-02,1686
1769-09-03,354
1769-09-04,1428
1769-09-06,1656
1769-09-07,1032
1769-09-09,1770
1769-09-10,1594
1769-09-11,1574
1769-09-12,1210
1769-09-14,790
1769-09-15,458
1769-09-16,1630
1769-09-17,524
1769-09-18,754
1769-09-19,424
1769-09-20,1612
1769-09-21,1660
1769-09-22,410
1769-09-23,1498
1769-09-24,1246
1769-09-25,1140
1769-09-26,344
1769-09-27,802
1769-09-28,464
1769-09-29,660
1769-09-30,1532
1769-10-01,872
1769-10-02,1214
1769-10-03,550
1769-10-04,1620
1769-10-05,826
1769-10-06,598
1769-10-07,1558
1769-10-08,974
1769-10-09,1802
1769-10-10,412
1769-10-11,1812
1769-10-12,384
1769-10-13,496
1769-10-14,1578
1769-10-15,1498
1769-10-16,956
1769-10-17,410
1769-10-18,1516
1769-10-19,450
1769-10-20,344
1769-10-21,892
1769-10-22,1272
1769-10-23,1264
1769-10-25,830
1769-10-27,422
1769-10-28,1996
1769-10-29,1246
1769-10-30,1598
1769-10-31,678
1769-11-02,944
1769-11-03,1442
1769-11-04,1824
1769-11-05,1318
1769-11-06,1006
1769-11-08,2036
1769-11-09,656
1769-11-10,552
1769-11-11,2048
1769-11-12,1828
1769-11-13,1424
1769-11-14,504
1769-11-15,1388
1769-11-16,468
1769-11-17,390
1769-11-18,1928
1769-11-19,1358
1769-11-20,1220
1769-11-21,518
1769-11-22,1824
1769-11-23,506
1769-11-24,592
1769-11-25,1922
1769-11-26,1486
1769-11-27,788
1769-11-28,392
1769-11-29,1654
1769-11-30,1306
1769-12-01,502
1769-12-02,1716
1769-12-03,974
1769-12-04,1126
1769-12-05,590
1769-12-06,1444
1769-12-07,706
1769-12-09,1074
1769-12-10,1406
1769-12-11,950
1769-12-12,596
1769-12-13,1866
1769-12-14,758
1769-12-15,492
1769-12-16,1728
1769-12-17,1342
1769-12-18,1724
1769-12-19,618
1769-12-20,1600
1769-12-21,1720
1769-12-22,708
1769-12-23,1516
1769-12-26,1798
1769-12-27,1820
1769-12-28,1884
1769-12-29,610
1769-12-30,1044
1769-12-31,1126
1770-01-01,1926
1770-01-02,604
1770-01-03,1770
1770-01-04,604
1770-01-05,854
1770-01-06,1806
1770-01-07,1612
1770-01-08,900
1770-01-09,444
1770-01-10,1720
1770-01-11,608
1770-01-12,476
1770-01-13,1532
1770-01-14,1742
1770-01-15,1416
1770-01-16,552
1770-01-17,1566
1770-01-18,1624
1770-01-19,666
1770-01-20,1798
1770-01-21,1974
1770-01-22,1424
1770-01-23,492
1770-01-24,1262
1770-01-25,1906
1770-01-26,1920
1770-01-27,1310
1770-01-28,1850
1770-01-29,954
1770-01-30,588
1770-01-31,1028
1770-02-01,1922
1770-02-03,1354
1770-02-04,2014
1770-02-05,852
1770-02-06,486
1770-02-07,1326
1770-02-08,1924
1770-02-09,540
1770-02-10,1932
1770-02-11,1540
1770-02-12,1380
1770-02-13,738
1770-02-14,1606
1770-02-15,538
1770-02-16,630
1770-02-17,1898
1770-02-18,1644
1770-02-19,1526
1770-02-20,2406
1770-02-21,1650
1770-02-23,708
1770-02-24,1916
1770-02-25,1736
1770-02-26,1794
1770-02-27,965
1770-02-28,1528
1770-03-01,954
1770-03-02,688
1770-03-03,1240
1770-03-04,873
1770-03-05,1284
1770-03-06,454
1770-03-07,800
1770-03-09,488
1770-03-11,1222
1770-03-13,516
1770-03-15,628
1770-03-17,1848
1770-03-19,1756
1770-03-21,1026
1770-03-23,410
1770-03-25,1382
1770-03-27,436
1770-03-28,1942
1770-03-29,376
1770-03-30,816
1770-03-31,1748
1770-04-23,2254
1770-04-24,4536
1770-04-25,1916
1770-04-26,1344
1770-04-27,750
1770-04-28,2278
1770-04-29,1590
1770-04-30,1000
1770-05-01,2018
1770-05-02,1530
1770-05-03,1014
1770-05-04,678
1770-05-05,2134
1770-05-06,1226
1770-05-07,1160
1770-05-08,502
1770-05-09,1270
1770-05-10,600
1770-05-11,386
1770-05-12,1816
1770-05-13,1014
1770-05-14,1336
1770-05-15,302
1770-05-16,1082
1770-05-17,890
1770-05-18,516
1770-05-19,994
1770-05-20,1056
1770-05-21,888
1770-05-22,1134
1770-05-23,720
1770-05-25,940
1770-05-26,2118
1770-05-27,586
1770-05-28,1268
1770-05-29,784
1770-05-30,902
1770-05-31,616
1770-06-01,0
1770-06-02,1814
1770-06-04,1774
1770-06-05,1568
1770-06-06,1246
1770-06-07,462
1770-06-08,618
1770-06-09,1260
1770-06-10,414
1770-06-11,622
1770-06-12,450
1770-06-13,1044
1770-06-15,356
1770-06-16,1286
1770-06-17,476
1770-06-18,700
1770-06-20,998
1770-06-21,1584
1770-06-22,716
1770-06-23,770
1770-06-24,1480
1770-06-25,852
1770-06-27,942
1770-06-28,504
1770-06-29,1488
1770-06-30,1014
1770-07-01,1008
1770-07-02,946
1770-07-04,2002
1770-07-05,634
1770-07-06,346
1770-07-07,2258
1770-07-08,1530
1770-07-09,1848
1770-07-11,2030
1770-07-12,1238
1770-07-13,216
1770-07-14,738
1770-07-15,1712
1770-07-16,1294
1770-07-18,2068
1770-07-19,468
1770-07-20,280
1770-07-21,1984
1770-07-22,498
1770-07-23,1682
1770-07-25,1060
1770-07-26,586
1770-07-27,504
1770-07-28,1228
1770-07-29,348
1770-07-30,1960
1770-08-01,1874
1770-08-02,472
1770-08-03,540
1770-08-04,1548
1770-08-05,308
1770-08-06,674
1770-08-08,592
1770-08-09,206
1770-08-10,466
1770-08-11,604
1770-08-12,472
1770-08-13,470
1770-08-14,186
1770-08-16,756
1770-08-17,288
1770-08-18,1174
1770-08-19,454
1770-08-20,920
1770-08-22,1182
1770-08-23,1608
1770-08-24,438
1770-08-25,886
1770-08-26,1778
1770-08-27,752
1770-08-29,1972
1770-08-30,910
1770-08-31,276
1770-09-01,836
1770-09-02,1744
1770-09-03,834
1770-09-04,400
1770-09-05,1642
1770-09-06,1008
1770-09-07,950
1770-09-09,1556
1770-09-10,1380
1770-09-11,506
1770-09-12,1390
1770-09-14,346
1770-09-15,1108
1770-09-16,330
1770-09-17,748
1770-09-19,1708
1770-09-20,700
1770-09-21,836
1770-09-23,1306
1770-09-24,730
1770-09-26,1296
1770-09-27,822
1770-09-28,484
1770-09-29,2204
1770-09-30,566
1770-10-01,666
1770-10-03,2044
1770-10-04,530
1770-10-05,410
1770-10-06,1998
1770-10-07,1370
1770-10-08,972
1770-10-09,972
1770-10-10,1432
1770-10-11,648
1770-10-12,600
1770-10-13,1868
1770-10-14,1768
1770-10-15,836
1770-10-16,360
1770-10-17,1324
1770-10-18,600
1770-10-19,438
1770-10-20,1048
1770-10-21,2290
1770-10-22,1540
1770-10-23,478
1770-10-24,1552
1770-10-25,504
1770-10-26,690
1770-10-27,1312
1770-10-28,2010
1770-10-29,854
1770-10-30,358
1770-10-31,1430
1770-11-02,640
1770-11-03,2380
1770-11-04,1174
1770-11-05,978
1770-11-06,420
1770-11-07,1026
1770-11-08,0
1770-11-09,916
1770-11-10,1966
1770-11-11,1960
1770-11-12,1696
1770-11-13,638
1770-11-14,1920
1770-11-15,606
1770-11-16,698
1770-11-17,1796
1770-11-18,1690
1770-11-19,2294
1770-11-20,460
1770-11-21,2178
1770-11-22,564
1770-11-23,872
1770-11-24,1892
1770-11-25,2406
1770-11-26,1278
1770-11-27,612
1770-11-28,1292
1770-11-29,628
1770-11-30,2374
1770-12-01,1914
1770-12-02,2008
1770-12-03,2048
1770-12-04,538
1770-12-05,2014
1770-12-06,744
1770-12-07,498
1770-12-09,2100
1770-12-10,1474
1770-12-11,628
1770-12-12,1664
1770-12-13,1010
1770-12-14,808
1770-12-15,1392
1770-12-16,1720
1770-12-17,1854
1770-12-18,580
1770-12-19,1582
1770-12-20,650
1770-12-21,2018
1770-12-22,1492
1770-12-23,2110
1770-12-26,2098
1770-12-27,1808
1770-12-28,1410
1770-12-29,1538
1770-12-30,1488
1770-12-31,1168
1771-01-01,1706
1771-01-02,1520
1771-01-03,1140
1771-01-04,806
1771-01-05,1160
1771-01-06,1272
1771-01-07,1300
1771-01-09,1196
1771-01-10,760
1771-01-11,374
1771-01-12,5748
1771-01-13,1564
1771-01-14,1122
1771-01-16,1058
1771-01-17,1488
1771-01-18,440
1771-01-19,2222
1771-01-20,2200
1771-01-21,846
1771-01-23,2002
1771-01-24,672
1771-01-25,1014
1771-01-26,1918
1771-01-27,2132
1771-01-28,1226
1771-01-30,1372
1771-01-31,894
1771-02-01,900
1771-02-03,2226
1771-02-04,2224
1771-02-06,1220
1771-02-07,1212
1771-02-08,1778
1771-02-09,1342
1771-02-10,2074
1771-02-11,1362
1771-02-12,2330
1771-02-13,1594
1771-02-14,358
1771-02-15,1412
1771-02-16,1882
1771-02-17,1714
1771-02-18,1168
1771-02-19,432
1771-02-20,2326
1771-02-21,1054
1771-02-22,694
1771-02-23,1518
1771-02-24,1244
1771-02-25,1598
1771-02-27,2212
1771-02-28,780
1771-03-01,556
1771-03-02,1342
1771-03-03,1302
1771-03-04,1048
1771-03-06,2252
1771-03-07,1074
1771-03-08,648
1771-03-09,1068
1771-03-10,2104
1771-03-11,2084
1771-03-13,2280
1771-03-14,590
1771-03-15,874
1771-03-16,2030
1771-04-09,1774
1771-04-10,724
1771-04-11,882
1771-04-12,398
1771-04-13,1648
1771-04-14,1244
1771-04-15,1540
1771-04-16,564
1771-04-17,808
1771-04-18,610
1771-04-19,506
1771-04-20,1388
1771-04-21,1114
1771-04-22,618
1771-04-23,664
1771-04-24,2094
1771-04-25,470
1771-04-26,380
1771-04-27,2068
1771-04-28,554
1771-04-29,1430
1771-04-30,310
1771-05-01,2132
1771-05-02,958
1771-05-03,218
1771-05-04,2210
1771-05-05,1466
1771-05-06,954
1771-05-07,354
1771-05-08,2006
1771-05-10,572
1771-05-11,1928
1771-05-12,1620
1771-05-13,546
1771-05-14,652
1771-05-15,1118
1771-05-16,356
1771-05-17,216
1771-05-18,1478
1771-05-20,858
1771-05-21,492
1771-05-22,1376
1771-05-23,318
1771-05-24,320
1771-05-25,1256
1771-05-26,842
1771-05-27,562
1771-05-28,344
1771-05-29,1148
1771-06-01,1028
1771-06-02,2260
1771-06-03,652
1771-06-05,806
1771-06-06,780
1771-06-07,300
1771-06-08,1056
1771-06-09,640
1771-06-10,652
1771-06-12,1370
1771-06-13,556
1771-06-14,392
1771-06-15,1174
1771-06-16,1764
1771-06-17,1106
1771-06-19,1220
1771-06-20,552
1771-06-21,382
1771-06-22,1954
1771-06-23,678
1771-06-24,2058
1771-06-26,838
1771-06-27,332
1771-06-28,512
1771-06-29,2194
1771-06-30,576
1771-07-01,762
1771-07-03,1270
1771-07-04,466
1771-07-05,318
1771-07-06,1352
1771-07-07,822
1771-07-08,620
1771-07-10,848
1771-07-11,486
1771-07-12,218
1771-07-13,1354
1771-07-14,480
1771-07-15,428
1771-07-17,442
1771-07-18,240
1771-07-19,282
1771-07-20,1352
1771-07-21,926
1771-07-22,852
1771-07-24,764
1771-07-25,1980
1771-07-26,300
1771-07-27,760
1771-07-28,1374
1771-07-29,442
1771-07-31,896
1771-08-01,624
1771-08-02,380
1771-08-03,1052
1771-08-04,676
1771-08-05,486
1771-08-07,672
1771-08-08,552
1771-08-09,250
1771-08-10,1842
1771-08-11,816
1771-08-12,672
1771-08-13,302
1771-08-14,958
1771-08-16,444
1771-08-17,744
1771-08-18,460
1771-08-19,802
1771-08-21,1186
1771-08-22,404
1771-08-23,402
1771-08-24,2078
1771-08-26,650
1771-08-28,1826
1771-08-29,352
1771-08-30,218
1771-08-31,1174
1771-09-01,994
1771-09-02,836
1771-09-04,938
1771-09-05,1150
1771-09-06,212
1771-09-07,2002
1771-09-09,1538
1771-09-11,1636
1771-09-12,348
1771-09-13,332
1771-09-14,1710
1771-09-15,534
1771-09-16,1548
1771-09-18,1716
1771-09-19,512
1771-09-20,418
1771-09-21,2092
1771-09-22,672
1771-09-23,1926
1771-09-25,1884
1771-09-26,1802
1771-09-27,546
1771-09-28,1688
1771-09-29,1016
1771-09-30,1632
1771-10-02,1420
1771-10-03,648
1771-10-04,332
1771-10-05,1752
1771-10-06,1246
1771-10-07,838
1771-10-09,1598
1771-10-10,662
1771-10-11,764
1771-10-12,1662
1771-10-13,1484
1771-10-14,774
1771-10-16,950
1771-10-18,404
1771-10-19,1864
1771-10-20,1594
1771-10-21,1096
1771-10-23,1750
1771-10-25,680
1771-10-26,2120
1771-10-27,1210
1771-10-28,1984
1771-10-29,2006
1771-10-31,772
1771-11-02,2364
1771-11-03,1712
1771-11-04,1760
1771-11-06,1664
1771-11-08,284
1771-11-09,1980
1771-11-10,2086
1771-11-11,2078
1771-11-13,1356
1771-11-15,1156
1771-11-16,2022
1771-11-17,1974
1771-11-18,1626
1771-11-19,458
1771-11-20,1226
1771-11-21,1180
1771-11-22,624
1771-11-23,1724
1771-11-24,2200
1771-11-25,1328
1771-11-26,438
1771-11-27,1328
1771-11-28,1442
1771-11-29,378
1771-11-30,2248
1771-12-01,2000
1771-12-02,1120
1771-12-03,382
1771-12-04,2250
1771-12-05,952
1771-12-07,2096
1771-12-08,2334
1771-12-10,896
1771-12-11,1916
1771-12-12,718
1771-12-13,774
1771-12-14,1622
1771-12-15,2126
1771-12-16,1268
1771-12-17,482
1771-12-18,1558
1771-12-19,1652
1771-12-20,564
1771-12-21,2218
1771-12-22,2224
1771-12-23,1858
1771-12-26,1654
1771-12-27,1926
1771-12-28,1528
1771-12-29,2210
1771-12-30,958
1771-12-31,430
1772-01-01,1802
1772-01-02,634
1772-01-03,1900
1772-01-04,1152
1772-01-05,1838
1772-01-06,1014
1772-01-07,540
1772-01-08,1152
1772-01-09,554
1772-01-11,1748
1772-01-12,1754
1772-01-13,1200
1772-01-15,1654
1772-01-16,822
1772-01-17,564
1772-01-18,1930
1772-01-19,1240
1772-01-20,1616
1772-01-21,366
1772-01-22,1832
1772-01-23,656
1772-01-25,1094
1772-01-26,2184
1772-01-27,798
1772-01-28,542
1772-01-29,1916
1772-01-30,490
1772-02-01,2042
1772-02-03,1234
1772-02-04,390
1772-02-05,1564
1772-02-06,438
1772-02-08,1606
1772-02-09,1586
1772-02-10,916
1772-02-11,358
1772-02-12,1474
1772-02-13,536
1772-02-15,1878
1772-02-16,1798
1772-02-17,1094
1772-02-18,358
1772-02-19,866
1772-02-20,974
1772-02-22,1532
1772-02-23,1520
1772-02-24,786
1772-02-25,1562
1772-02-26,1578
1772-02-27,1420
1772-02-29,1404
1772-03-01,2234
1772-03-02,2292
1772-03-03,1520
1772-03-04,1010
1772-03-05,746
1772-03-07,1954
1772-03-08,974
1772-03-09,1494
1772-03-10,468
1772-03-11,1788
1772-03-12,554
1772-03-14,1700
1772-03-15,1686
1772-03-16,1746
1772-03-17,592
1772-03-18,2076
1772-03-19,526
1772-03-21,2012
1772-03-22,1408
1772-03-23,1696
1772-03-24,506
1772-03-26,1606
1772-03-28,1638
1772-03-29,1462
1772-03-30,1312
1772-03-31,556
1772-04-01,1966
1772-04-02,860
1772-04-04,2046
1772-04-27,1878
1772-04-28,524
1772-04-29,858
1772-04-30,702
1772-05-01,1542
1772-05-02,1594
1772-05-03,1666
1772-05-04,1178
1772-05-05,288
1772-05-06,1900
1772-05-07,472
1772-05-08,416
1772-05-09,1174
1772-05-10,1124
1772-05-11,738
1772-05-12,420
1772-05-13,388
1772-05-14,946
1772-05-15,446
1772-05-16,1466
1772-05-17,478
1772-05-18,1300
1772-05-20,1802
1772-05-21,898
1772-05-22,618
1772-05-23,1806
1772-05-24,1274
1772-05-25,1076
1772-05-26,496
1772-05-27,1724
1772-05-29,420
1772-05-30,1754
1772-05-31,774
1772-06-01,1848
1772-06-03,1892
1772-06-04,626
1772-06-05,230
1772-06-06,1972
1772-06-08,736
1772-06-09,512
1772-06-10,1828
1772-06-11,520
1772-06-12,268
1772-06-13,1208
1772-06-14,332
1772-06-15,490
1772-06-16,172
1772-06-17,586
1772-06-19,302
1772-06-20,1800
1772-06-21,800
1772-06-22,1218
1772-06-24,1622
1772-06-25,408
1772-06-26,162
1772-06-27,672
1772-06-28,362
1772-06-29,1176
1772-07-01,1450
1772-07-02,512
1772-07-03,218
1772-07-04,1576
1772-07-05,432
1772-07-06,582
1772-07-08,872
1772-07-09,218
1772-07-10,342
1772-07-11,1240
1772-07-12,468
1772-07-13,1138
1772-07-15,856
1772-07-16,458
1772-07-17,232
1772-07-18,814
1772-07-19,694
1772-07-20,558
1772-07-22,1018
1772-07-23,264
1772-07-24,148
1772-07-25,1456
1772-07-26,1190
1772-07-27,1736
1772-07-29,1418
1772-07-30,498
1772-07-31,216
1772-08-01,1500
1772-08-02,962
1772-08-03,1496
1772-08-05,1516
1772-08-06,286
1772-08-07,194
1772-08-08,1448
1772-08-09,398
1772-08-10,1588
1772-08-12,1558
1772-08-13,450
1772-08-14,274
1772-08-16,984
1772-08-17,1514
1772-08-19,1372
1772-08-20,580
1772-08-21,166
1772-08-22,1298
1772-08-23,1070
1772-08-24,1786
1772-08-25,588
1772-08-26,1458
1772-08-27,350
1772-08-28,326
1772-08-29,1730
1772-08-30,732
1772-08-31,1006
1772-09-02,1010
1772-09-03,786
1772-09-04,518
1772-09-05,1390
1772-09-06,934
1772-09-07,1010
1772-09-09,1724
1772-09-10,1164
1772-09-11,594
1772-09-12,1562
1772-09-13,612
1772-09-14,1208
1772-09-16,1410
1772-09-17,886
1772-09-18,476
1772-09-19,1552
1772-09-20,1580
1772-09-21,882
1772-09-23,906
1772-09-24,1072
1772-09-25,430
1772-09-26,1638
1772-09-27,898
1772-09-28,1142
1772-09-29,1274
1772-09-30,892
1772-10-01,550
1772-10-02,328
1772-10-03,1524
1772-10-04,1688
1772-10-05,1158
1772-10-06,846
1772-10-07,930
1772-10-08,966
1772-10-09,1004
1772-10-10,758
1772-10-11,984
1772-10-12,1246
1772-10-14,848
1772-10-15,664
1772-10-16,844
1772-10-17,1626
1772-10-18,912
1772-10-19,1424
1772-10-21,666
1772-10-22,826
1772-10-23,646
1772-10-24,1234
1772-10-25,1746
1772-10-26,1694
1772-10-28,1640
1772-10-29,670
1772-10-30,416
1772-10-31,1794
1772-11-02,1724
1772-11-04,808
1772-11-05,654
1772-11-06,520
1772-11-07,1858
1772-11-08,1234
1772-11-09,702
1772-11-11,1634
1772-11-12,766
1772-11-13,318
1772-11-14,1822
1772-11-15,1340
1772-11-16,1304
1772-11-17,406
1772-11-18,1068
1772-11-19,716
1772-11-20,738
1772-11-21,1902
1772-11-22,1180
1772-11-23,1402
1772-11-25,1808
1772-11-26,1156
1772-11-27,522
1772-11-28,1652
1772-11-29,1714
1772-11-30,1968
1772-12-02,1748
1772-12-03,672
1772-12-04,488
1772-12-05,1694
1772-12-06,1686
1772-12-07,1738
1772-12-09,1474
1772-12-10,688
1772-12-11,660
1772-12-12,1104
1772-12-13,1452
1772-12-14,982
1772-12-15,384
1772-12-16,1788
1772-12-17,866
1772-12-18,856
1772-12-19,1636
1772-12-20,1532
1772-12-21,1750
1772-12-22,670
1772-12-23,1712
1772-12-26,1816
1772-12-27,1398
1772-12-28,1848
1772-12-29,340
1772-12-30,1774
1772-12-31,332
1773-01-01,1250
1773-01-02,1716
1773-01-03,906
1773-01-04,1780
1773-01-06,1806
1773-01-07,386
1773-01-08,538
1773-01-09,1928
1773-01-10,1316
1773-01-11,1796
1773-01-13,1828
1773-01-14,672
1773-01-15,674
1773-01-16,1814
1773-01-17,1378
1773-01-18,1718
1773-01-19,640
1773-01-20,1906
1773-01-21,714
1773-01-22,320
1773-01-23,1602
1773-01-24,1480
1773-01-25,1634
1773-01-26,658
1773-01-27,1586
1773-01-28,1910
1773-01-30,1710
1773-01-31,848
1773-02-01,1690
1773-02-03,1232
1773-02-04,666
1773-02-06,1674
1773-02-07,1024
1773-02-08,1364
1773-02-10,1592
1773-02-11,678
1773-02-12,874
1773-02-13,1786
1773-02-14,796
1773-02-15,1482
1773-02-17,1776
1773-02-18,1684
1773-02-19,956
1773-02-20,1772
1773-02-21,1392
1773-02-22,1714
1773-02-23,1678
1773-02-24,1424
1773-02-25,1778
1773-02-26,436
1773-02-27,1654
1773-02-28,1696
1773-03-01,1498
1773-03-02,1668
1773-03-04,1432
1773-03-05,412
1773-03-06,1598
1773-03-07,1514
1773-03-08,1498
1773-03-10,1680
1773-03-11,542
1773-03-12,634
1773-03-13,1676
1773-03-14,1124
1773-03-15,920
1773-03-17,488
1773-03-18,1576
1773-03-19,744
1773-03-20,1054
1773-03-21,1536
1773-03-22,694
1773-03-24,1722
1773-03-26,674
1773-03-27,1770
1773-04-19,1720
1773-04-20,636
1773-04-21,1720
1773-04-22,500
1773-04-23,418
1773-04-24,1666
1773-04-25,1876
1773-04-26,1340
1773-04-27,836
1773-04-28,966
1773-04-29,1758
1773-04-30,550
1773-05-01,1590
1773-05-02,1830
1773-05-03,706
1773-05-04,506
1773-05-05,1742
1773-05-06,972
1773-05-07,834
1773-05-08,1396
1773-05-09,1404
1773-05-10,1566
1773-05-11,390
1773-05-12,1678
1773-05-13,682
1773-05-14,626
1773-05-15,1688
1773-05-16,1388
1773-05-17,920
1773-05-18,458
1773-05-19,1582
1773-05-21,720
1773-05-22,1652
1773-05-23,1260
1773-05-24,1828
1773-05-26,1798
1773-05-27,1064
1773-05-28,554
1773-05-29,1544
1773-05-31,1530
1773-06-01,1294
1773-06-02,790
1773-06-03,1756
1773-06-04,482
1773-06-05,1364
1773-06-06,1426
1773-06-07,826
1773-06-09,988
1773-06-11,1356
1773-06-12,1070
1773-06-13,638
1773-06-14,1522
1773-06-16,942
1773-06-17,1336
1773-06-18,366
1773-06-19,1564
1773-06-20,666
1773-06-21,1086
1773-06-23,1604
1773-06-24,438
1773-06-26,1468
1773-06-27,1258
1773-06-28,1694
1773-06-29,1270
1773-06-30,744
1773-07-01,1554
1773-07-02,604
1773-07-03,1710
1773-07-04,760
1773-07-05,1498
1773-07-07,1468
1773-07-08,894
1773-07-09,416
1773-07-10,1614
1773-07-11,658
1773-07-12,1262
1773-07-14,976
1773-07-15,342
1773-07-16,252
1773-07-17,1078
1773-07-18,774
1773-07-19,1338
1773-07-21,1458
1773-07-22,732
1773-07-23,380
1773-07-24,1504
1773-07-25,404
1773-07-26,986
1773-07-28,1542
1773-07-29,578
1773-07-30,422
1773-07-31,1774
1773-08-01,790
1773-08-02,1556
1773-08-04,1562
1773-08-05,314
1773-08-06,300
1773-08-07,1564
1773-08-08,480
1773-08-09,538
1773-08-10,362
1773-08-11,1418
1773-08-12,208
1773-08-14,1124
1773-08-16,864
1773-08-18,1644
1773-08-19,688
1773-08-20,344
1773-08-21,1562
1773-08-22,564
1773-08-23,598
1773-08-24,642
1773-08-25,1532
1773-08-26,472
1773-08-28,1560
1773-08-29,1202
1773-08-30,688
1773-09-01,1538
1773-09-02,476
1773-09-03,412
1773-09-04,1464
1773-09-05,1206
1773-09-07,560
1773-09-09,1328
1773-09-10,566
1773-09-11,1664
1773-09-12,426
1773-09-13,1508
1773-09-15,1172
1773-09-16,308
1773-09-17,438
1773-09-18,1576
1773-09-19,436
1773-09-20,1620
1773-09-21,770
1773-09-22,914
1773-09-23,988
1773-09-25,1678
1773-09-26,720
1773-09-27,678
1773-09-29,1644
1773-09-30,482
1773-10-01,464
1773-10-02,1696
1773-10-03,1514
1773-10-04,1562
1773-10-06,1564
1773-10-07,1024
1773-10-08,680
1773-10-09,1882
1773-10-10,1402
1773-10-11,822
1773-10-13,1548
1773-10-14,608
1773-10-15,460
1773-10-16,1370
1773-10-17,838
1773-10-18,898
1773-10-20,1350
1773-10-22,400
1773-10-23,1158
1773-10-24,832
1773-10-25,610
1773-10-27,608
1773-10-28,1816
1773-10-29,648
1773-10-30,1326
1773-10-31,1578
1773-11-02,746
1773-11-03,1604
1773-11-04,882
1773-11-05,482
1773-11-06,1182
1773-11-07,1368
1773-11-08,928
1773-11-10,910
1773-11-11,1576
1773-11-12,366
1773-11-13,1246
1773-11-14,1572
1773-11-15,512
1773-11-16,868
1773-11-17,1042
1773-11-18,990
1773-11-19,356
1773-11-20,1364
1773-11-21,1534
1773-11-22,1618
1773-11-24,1146
1773-11-25,1194
1773-11-26,706
1773-11-27,1598
1773-11-28,1426
1773-11-29,636
1773-11-30,1738
1773-12-01,1552
1773-12-02,1036
1773-12-03,768
1773-12-04,1514
1773-12-05,1416
1773-12-06,1380
1773-12-07,722
1773-12-09,1408
1773-12-10,798
1773-12-11,1528
1773-12-12,1426
1773-12-13,956
1773-12-14,590
1773-12-15,1562
1773-12-16,938
1773-12-17,742
1773-12-18,1620
1773-12-19,1698
1773-12-20,1022
1773-12-21,1124
1773-12-22,1548
1773-12-23,770
1773-12-26,1640
1773-12-27,1776
1773-12-28,772
1773-12-29,1784
1773-12-30,812
1773-12-31,632
1774-01-01,1862
1774-01-02,978
1774-01-03,1858
1774-01-04,472
1774-01-05,1752
1774-01-06,1458
1774-01-07,642
1774-01-08,1824
1774-01-09,1560
1774-01-10,1602
1774-01-12,1714
1774-01-13,1318
1774-01-14,612
1774-01-15,1794
1774-01-16,1528
1774-01-17,1632
1774-01-18,714
1774-01-19,1490
1774-01-20,992
1774-01-21,710
1774-01-22,1408
1774-01-23,1680
1774-01-24,1468
1774-01-25,552
1774-01-26,1712
1774-01-27,1304
1774-01-28,1000
1774-01-29,1330
1774-01-30,1454
1774-01-31,1770
1774-02-01,632
1774-02-03,1606
1774-02-04,516
1774-02-05,1456
1774-02-06,1418
1774-02-07,1486
1774-02-08,574
1774-02-09,1660
1774-02-10,1754
1774-02-11,824
1774-02-12,1844
1774-02-13,1838
1774-02-14,1840
1774-02-15,1774
1774-02-16,1814
1774-02-17,810
1774-02-18,1804
1774-02-19,1782
1774-02-20,1784
1774-02-21,1432
1774-02-22,648
1774-02-23,1770
1774-02-24,1852
1774-02-25,1344
1774-02-26,1574
1774-02-27,1818
1774-02-28,1036
